id;cardType;language;label;description;link;actorType;networkGain;memoryGain;cpuGain;storageGain;difficulty;interfaceComposant;dataComposant;performanceComposant;networkComposant;systemComposant;resume
109;100kg;pt;Limitar o número de requisições HTTP;"Ao recuperar os dados necessários para exibir um ecrã, é preferível limitar o número de requisições HTTP destinadas às APIs de back-end.
De facto, cada uma destas chamadas gera um sobreconsumo de rede ligado aos protocolos subjacentes e a uma certa redundância dos dados recuperados entre as diferentes requisições (tipicamente para fazer corresponder os resultados de cada uma).
É, portanto, preferível optar por um desenvolvimento ""client first"" para que a API retorne através de um pequeno número de rotas os dados necessários para o ecrã e apenas esses.";;Desenvolvedor;1;0;0;0;2;0;0;0;1;0;"É preferível limitar o número de requisições HTTP às APIs de back-end durante a recuperação de dados para exibir um ecrã, adotando um desenvolvimento ""client first"" que permita à API retornar apenas os dados necessários através de um pequeno número de rotas."
109;100kg;de;Anzahl der HTTP-Anfragen begrenzen;"Beim Abrufen der für die Anzeige eines Bildschirms erforderlichen Daten ist es vorzuziehen, die Anzahl der HTTP-Anfragen an die Backend-APIs zu begrenzen.
Tatsächlich verursacht jeder dieser Aufrufe einen zusätzlichen Netzwerkverbrauch aufgrund der zugrunde liegenden Protokolle und einer gewissen Redundanz der zwischen den verschiedenen Anfragen abgerufenen Daten (typischerweise, um die Ergebnisse jeder Anfrage abzugleichen).
Es ist daher vorzuziehen, einen ""Client First""-Ansatz zu wählen, damit die API über eine kleine Anzahl von Routen die für den Bildschirm erforderlichen Daten und nur diese zurückgibt.";;Entwickler;1;0;0;0;2;0;0;0;1;0;"Beim Abrufen von Daten für die Anzeige eines Bildschirms sollte die Anzahl der HTTP-Anfragen an Backend-APIs begrenzt werden, um Netzwerkverbrauch und Datenredundanz zu minimieren. Ein ""Client First""-Ansatz wird empfohlen, um die benötigten Daten über eine kleine Anzahl von Routen effizient bereitzustellen."
111;100kg;fr;Limiter le recours à l'IA aux cas où elle apporte une réelle plus-value;"On estime qu'une requête à un service d'IA est 4 à 5 fois plus consommatrice qu'une requête standard à un moteur de recherche. (source: Qscale)
De plus les processus d'entrainement des modèles d'IA sont très longs et très gourmands en CPU/GPU car il sont itératifs sur des très gros volumes de données.
Il est donc important d'utiliser l'IA avec discernement et de la réserver aux cas d'usage où elle apporte une vraie valeur ajoutée par rapport à un algorithme standard.";;Responsable Produit;0;0;1;0;2;0;0;1;0;0;L'utilisation de l'IA est 4 à 5 fois plus gourmande en ressources qu'une recherche standard, et son entraînement nécessite beaucoup de temps et de puissance de calcul, ce qui souligne l'importance de l'utiliser judicieusement pour des cas où elle apporte une réelle valeur ajoutée.
111;100kg;es;Limitar el uso de la IA a los casos en los que aporta un valor añadido real;"Se estima que una consulta a un servicio de IA consume de 4 a 5 veces más que una consulta estándar a un motor de búsqueda (fuente: Qscale).
Además, los procesos de entrenamiento de los modelos de IA son muy largos y consumen mucha CPU/GPU, ya que son iterativos sobre volúmenes de datos muy grandes.
Por lo tanto, es importante usar la IA con discernimiento y reservarla para los casos de uso en los que aporta un valor añadido real en comparación con un algoritmo estándar.";;Propietario del Producto;0;0;1;0;2;0;0;1;0;0;El uso de la IA consume entre 4 y 5 veces más recursos que una búsqueda estándar, y su entrenamiento es intensivo en CPU/GPU, por lo que debe emplearse con discernimiento en casos donde ofrezca un valor añadido.
111;100kg;pt;Limitar o recurso à IA aos casos em que ela agrega valor real;"Estima-se que uma requisição a um serviço de IA consome 4 a 5 vezes mais do que uma requisição padrão a um motor de busca (fonte: Qscale).
Além disso, os processos de treino dos modelos de IA são muito longos e muito exigentes em CPU/GPU, pois são iterativos sobre volumes de dados muito grandes.
É, portanto, importante usar a IA com discernimento e reservá-la aos casos de uso onde ela agrega valor real em comparação com um algoritmo padrão.";;Proprietário do Produto;0;0;1;0;2;0;0;1;0;0;O uso de serviços de IA consome de 4 a 5 vezes mais recursos do que buscas padrão, e o treinamento de modelos é intensivo em CPU/GPU, ressaltando a importância de utilizá-la apenas em casos onde realmente agrega valor.
111;100kg;de;Einsatz von KI auf Fälle beschränken, in denen sie einen echten Mehrwert bietet;"Es wird geschätzt, dass eine Anfrage an einen KI-Dienst 4- bis 5-mal mehr verbraucht als eine Standardanfrage an eine Suchmaschine (Quelle: Qscale).
Darüber hinaus sind die Trainingsprozesse von KI-Modellen sehr lang und sehr CPU-/GPU-intensiv, da sie iterativ über sehr große Datenmengen erfolgen.
Es ist daher wichtig, KI mit Bedacht einzusetzen und sie Anwendungsfällen vorzubehalten, in denen sie im Vergleich zu einem Standardalgorithmus einen echten Mehrwert bietet.";;Produktverantwortlicher;0;0;1;0;2;0;0;1;0;0;Die Nutzung von KI-Diensten verbraucht 4- bis 5-mal mehr Ressourcen als Standardanfragen an Suchmaschinen, und die Trainingsprozesse sind sehr ressourcenintensiv, weshalb KI gezielt in Anwendungsfällen eingesetzt werden sollte, wo sie echten Mehrwert bietet.
113;100kg;fr;Limitez les fonctionnalités d'export Excel trop volumineux;"L’export Excel est coûteux en bande passante, en ressources pour les requêtes en BDD et génération du fichier. La plupart du temps seule une petite quantité des données est utilisée et c’est une fonctionnalité redondante avec une page de l’application. Privilégiez l'accès aux données sur l’application avec filtres et pagination permettant de ne récupérer que les données utiles.
N’hésitez pas à proposer des fonctionnalités d’agrégation qui perme􀀄ront d’obtenir un aperçu des données sur lesquelles se focaliser pour que l’utilisateur puisse ensuite se concentrer sur l’export d’un sous-ensemble de données.";;Responsable Produit;1;0;1;1;2;0;1;0;1;0;L'export Excel consomme beaucoup de ressources et n'est souvent pas nécessaire, il est préférable d'accéder aux données via l'application avec des filtres et de proposer des fonctionnalités d'agrégation pour cibler les données utiles.
113;100kg;es;Limitar las funcionalidades de exportación a Excel demasiado voluminosas;"La exportación a Excel consume mucho ancho de banda y recursos para las consultas a la BBDD y la generación del archivo. La mayoría de las veces solo se utiliza una pequeña cantidad de los datos y es una funcionalidad redundante con una página de la aplicación. Prioriza el acceso a los datos en la aplicación con filtros y paginación que permitan recuperar solo los datos útiles.
No dudes en ofrecer funcionalidades de agregación que permitan obtener una visión general de los datos en los que centrarse para que el usuario pueda luego concentrarse en la exportación de un subconjunto de datos.";;Propietario del Producto;1;0;1;1;2;0;1;0;1;0;La exportación a Excel es ineficiente y consume muchos recursos, por lo que se sugiere priorizar el acceso a datos mediante filtros y paginación, además de ofrecer funcionalidades de agregación para facilitar la selección de subconjuntos de datos.
113;100kg;pt;Limitar as funcionalidades de exportação para Excel muito volumosas;"A exportação para Excel consome muita largura de banda, recursos para as requisições à BD e geração do ficheiro. Na maioria das vezes, apenas uma pequena quantidade dos dados é utilizada e é uma funcionalidade redundante com uma página da aplicação. Privilegie o acesso aos dados na aplicação com filtros e paginação que permitam recuperar apenas os dados úteis.
Não hesite em propor funcionalidades de agregação que permitam obter uma visão geral dos dados em que se focar, para que o utilizador possa depois concentrar-se na exportação de um subconjunto de dados.";;Proprietário do Produto;1;0;1;1;2;0;1;0;1;0;"A exportação para Excel é ineficiente, consumindo muitos recursos, e muitas vezes apenas uma pequena parte dos dados é utilizada; recomenda-se o uso de filtros e paginação na aplicação para acessar apenas dados úteis e propor funcionalidades de agregação para facilitar a visualização."
113;100kg;de;Funktionen für zu umfangreiche Excel-Exporte begrenzen;"Der Excel-Export ist bandbreitenintensiv, ressourcenintensiv für Datenbankabfragen und die Dateierstellung. Meistens wird nur eine kleine Datenmenge verwendet, und es handelt sich um eine redundante Funktion zu einer Anwendungsseite. Bevorzugen Sie den Datenzugriff über die Anwendung mit Filtern und Paginierung, um nur die nützlichen Daten abzurufen.
Zögern Sie nicht, Aggregationsfunktionen anzubieten, die einen Überblick über die Daten geben, auf die man sich konzentrieren kann, damit der Benutzer sich anschließend auf den Export einer Teilmenge der Daten konzentrieren kann.";;Produktverantwortlicher;1;0;1;1;2;0;1;0;1;0;Der Excel-Export ist ressourcenintensiv und redundant, daher sollte der Datenzugriff über die Anwendung mit Filtern und Paginierung bevorzugt werden. Aggregationsfunktionen können helfen, um eine Übersicht der relevanten Daten zu bieten, bevor eine Teilmenge exportiert wird.
115;100kg;fr;Mettre en place une politique d'expiration et de suppression des données;"Les données stockées dans un SI n'ont pas toutes vocation à être conservées indéfiniment.
Pour savoir quelles données peuvent être purgées / archivées il est nécessaire de définir pour chaque catégorie de données quel est son cycle de vie et à partir de quand il n'est plus pertinent de les conserver.
Ceci va permettre de mettre en place des stratégies de purge et d'archivage visant à alléger au maximum les volumes de données manipulées afin de réduire l'infrastructure de stockage et d'améliorer les performances d'accès.";;Architecte;0;0;1;1;2;0;1;0;0;0;Il est essentiel de définir le cycle de vie de chaque catégorie de données dans un système d'information pour déterminer celles qui peuvent être purgées ou archivées, afin d'alléger les volumes de données et d'améliorer les performances d'accès.
115;100kg;es;Implementar una política de caducidad y eliminación de datos;"No todos los datos almacenados en un SI (Sistema de Información) deben conservarse indefinidamente.
Para saber qué datos pueden ser purgados/archivados, es necesario definir para cada categoría de datos cuál es su ciclo de vida y a partir de cuándo ya no es pertinente conservarlos.
Esto permitirá implementar estrategias de purga y archivado destinadas a aligerar al máximo los volúmenes de datos manipulados para reducir la infraestructura de almacenamiento y mejorar el rendimiento de acceso.";;Arquitecto;0;0;1;1;2;0;1;0;0;0;"No todos los datos en un Sistema de Información deben conservarse indefinidamente; es crucial definir el ciclo de vida de cada categoría de datos para implementar estrategias de purga y archivado que optimicen el almacenamiento y mejoren el rendimiento."
115;100kg;pt;Implementar uma política de expiração e eliminação de dados;"Os dados armazenados num SI (Sistema de Informação) não têm todos vocação para serem conservados indefinidamente.
Para saber quais dados podem ser purgados / arquivados, é necessário definir para cada categoria de dados qual é o seu ciclo de vida e a partir de quando deixa de ser pertinente conservá-los.
Isto permitirá implementar estratégias de purga e arquivamento visando aliviar ao máximo os volumes de dados manipulados, a fim de reduzir a infraestrutura de armazenamento e melhorar o desempenho de acesso.";;Arquiteto;0;0;1;1;2;0;1;0;0;0;Os dados em um Sistema de Informação devem ser avaliados quanto ao seu ciclo de vida para determinar quais podem ser purgados ou arquivados, permitindo assim a redução da infraestrutura de armazenamento e a melhoria no desempenho de acesso.
115;100kg;de;Eine Richtlinie für das Ablaufen und Löschen von Daten implementieren;"Nicht alle in einem Informationssystem (IS) gespeicherten Daten sollen unbegrenzt aufbewahrt werden.
Um zu wissen, welche Daten bereinigt/archiviert werden können, ist es notwendig, für jede Datenkategorie ihren Lebenszyklus zu definieren und ab wann es nicht mehr relevant ist, sie aufzubewahren.
Dies ermöglicht die Implementierung von Bereinigungs- und Archivierungsstrategien, um die Menge der verarbeiteten Daten so weit wie möglich zu reduzieren, die Speicherinfrastruktur zu verkleinern und die Zugriffsleistung zu verbessern.";;Architekt;0;0;1;1;2;0;1;0;0;0;"Nicht alle Daten in einem Informationssystem sollten unbegrenzt gespeichert werden; es ist wichtig, den Lebenszyklus jeder Datenkategorie zu definieren, um effektive Bereinigungs- und Archivierungsstrategien zu implementieren."
117;100kg;fr;Optimiser le parcours utilisateur;"Le temps passé par l'utilisateur sur son terminal est le deuxième poste en terme d'impact écologique. Pour limiter ce temps d'utilisation, il est nécessaire de cibler les parcours utilisateurs les plus fréquents et d'optimiser leur usage. Des tests utilisateurs peuvent être fait pour identifier les points de friction, ralentissant le parcours, afin d'y remédier.
Par exemple :
- Mettre en avant les champs ou les filtres les plus utilisés.
- Acheter sans inscription sur un site de e-commerce.
- Copier/Coller son RIB plutôt que le télécharger puis le transférer.";;Responsable Produit;1;1;1;0;4;1;0;0;0;0;Le temps d'utilisation des terminaux par les utilisateurs a un impact écologique significatif, et il est essentiel d'optimiser les parcours utilisateurs en identifiant les points de friction pour réduire ce temps. Des solutions incluent la mise en avant des fonctionnalités les plus utilisées et la simplification des processus d'achat en ligne.
117;100kg;es;Optimizar el recorrido del usuario;"El tiempo que pasa el usuario en su terminal es el segundo factor en términos de impacto ecológico. Para limitar este tiempo de uso, es necesario apuntar a los recorridos de usuario más frecuentes y optimizar su uso. Se pueden realizar pruebas de usuario para identificar los puntos de fricción que ralentizan el recorrido, con el fin de remediarlos.
Por ejemplo:
- Destacar los campos o filtros más utilizados.
- Comprar sin registrarse en un sitio de comercio electrónico.
- Copiar/Pegar su RIB en lugar de descargarlo y luego transferirlo.";;Propietario del Producto;1;1;1;0;4;1;0;0;0;0;El tiempo que el usuario pasa en su terminal impacta ecológicamente, por lo que es crucial optimizar los recorridos más frecuentes y eliminar puntos de fricción mediante pruebas de usuario.
117;100kg;pt;Otimizar o percurso do utilizador;"O tempo passado pelo utilizador no seu terminal é o segundo item em termos de impacto ecológico. Para limitar este tempo de utilização, é necessário visar os percursos de utilizador mais frequentes e otimizar o seu uso. Podem ser feitos testes de utilizador para identificar os pontos de fricção, que abrandam o percurso, a fim de os remediar.
Por exemplo:
- Destacar os campos ou filtros mais utilizados.
- Comprar sem registo num site de comércio eletrónico.
- Copiar/Colar o seu NIB em vez de o descarregar e depois transferir.";;Proprietário do Produto;1;1;1;0;4;1;0;0;0;0;O tempo que o utilizador passa no terminal tem um impacto ecológico significativo, e para reduzi-lo, é importante otimizar os percursos mais frequentes, identificando e corrigindo pontos de fricção através de testes de utilizador.
117;100kg;de;Benutzerpfad optimieren;"Die vom Benutzer am Endgerät verbrachte Zeit ist der zweitgrößte Posten hinsichtlich der ökologischen Auswirkungen. Um diese Nutzungszeit zu begrenzen, ist es notwendig, die häufigsten Benutzerpfade zu identifizieren und deren Nutzung zu optimieren. Benutzertests können durchgeführt werden, um Reibungspunkte zu identifizieren, die den Pfad verlangsamen, um Abhilfe zu schaffen.
Zum Beispiel:
- Die am häufigsten verwendeten Felder oder Filter hervorheben.
- Kaufen ohne Registrierung auf einer E-Commerce-Website.
- IBAN kopieren/einfügen statt herunterladen und dann übertragen.";;Produktverantwortlicher;1;1;1;0;4;1;0;0;0;0;Die Optimierung der häufigsten Benutzerpfade ist entscheidend, um die vom Benutzer am Endgerät verbrachte Zeit zu reduzieren und somit die ökologischen Auswirkungen zu minimieren. Benutzertests helfen, Reibungspunkte zu identifizieren und Lösungen zu finden, wie beispielsweise das Hervorheben von häufig verwendeten Feldern oder das Ermöglichen von Käufen ohne Registrierung.
119;100kg;fr;ORM - éviter les requêtes multiples;"Les ORM simplifient l'accès aux bases de données, cependant dans les cas d'accès à des grappes d'objets complexes, ces outils peuvent adopter des approches naïves menant à multiplier les requêtes pour récupérer les différentes entités de la grappe.
Ces accès sont beaucoup moins efficaces qu'une requête native bénéficiant de toute la puissance de la base de données (jointures, indexes etc)
Il faut donc être vigilant aux requêtes faites par l'ORM en activant le tracage de celles-ci lors de la phase de développement et le cas échéant revenir à des requêtes natives.";;Développeur;1;1;1;0;3;0;1;1;0;0;Les ORM facilitent l'accès aux bases de données, mais peuvent entraîner des requêtes inefficaces lors de l'accès à des grappes d'objets complexes, nécessitant une vigilance et parfois un retour à des requêtes natives.
119;100kg;es;ORM - evitar las consultas múltiples;"Los ORM simplifican el acceso a las bases de datos, sin embargo, en casos de acceso a clústeres de objetos complejos, estas herramientas pueden adoptar enfoques ingenuos que llevan a multiplicar las consultas para recuperar las diferentes entidades del clúster.
Estos accesos son mucho menos eficientes que una consulta nativa que se beneficia de toda la potencia de la base de datos (joins, índices, etc.).
Por lo tanto, es necesario estar atento a las consultas realizadas por el ORM activando su seguimiento durante la fase de desarrollo y, si es necesario, volver a consultas nativas.";;Desarrollador;1;1;1;0;3;0;1;1;0;0;Los ORM facilitan el acceso a bases de datos, pero en clústeres de objetos complejos pueden generar múltiples consultas ineficientes, por lo que es recomendable monitorear su rendimiento y considerar el uso de consultas nativas.
119;100kg;pt;ORM - evitar requisições múltiplas;"Os ORMs simplificam o acesso às bases de dados, no entanto, em casos de acesso a clusters de objetos complexos, estas ferramentas podem adotar abordagens ingênuas que levam a multiplicar as requisições para recuperar as diferentes entidades do cluster.
Estes acessos são muito menos eficientes do que uma requisição nativa que beneficia de toda a potência da base de dados (junções, índices, etc.).
É preciso, portanto, estar vigilante às requisições feitas pelo ORM, ativando o rastreamento destas durante a fase de desenvolvimento e, se necessário, voltar a requisições nativas.";;Desenvolvedor;1;1;1;0;3;0;1;1;0;0;Os ORMs facilitam o acesso a bases de dados, mas podem gerar múltiplas requisições ineficientes em casos de clusters de objetos complexos, sendo importante monitorar essas requisições e, se necessário, optar por consultas nativas.
119;100kg;de;ORM - Mehrfachabfragen vermeiden;"ORMs vereinfachen den Datenbankzugriff, jedoch können diese Werkzeuge bei Zugriffen auf komplexe Objektcluster naive Ansätze verfolgen, die zu einer Vervielfachung der Abfragen führen, um die verschiedenen Entitäten des Clusters abzurufen.
Diese Zugriffe sind wesentlich weniger effizient als eine native Abfrage, die die volle Leistungsfähigkeit der Datenbank nutzt (Joins, Indizes usw.).
Man muss daher auf die vom ORM durchgeführten Abfragen achten, indem man deren Verfolgung während der Entwicklungsphase aktiviert und gegebenenfalls auf native Abfragen zurückgreift.";;Entwickler;1;1;1;0;3;0;1;1;0;0;ORMs erleichtern den Datenbankzugriff, können jedoch ineffiziente Abfragen bei komplexen Objektclustern erzeugen, weshalb es wichtig ist, deren Abfragen zu überwachen und gegebenenfalls native Abfragen zu verwenden.
121;100kg;fr;Construire son application par itération en démarrant par un MVP;"Le MVP est la version la plus minimaliste possible d’un produit.
C’est ce minimum acceptable qui va être testé auprès d’utilisateurs, appelés clients, avant le lancement de la version aboutie du produit. Les retours effectués permettront
d’améliorer le MVP, de l’enrichir avec de nouvelles fonctionnalités, par itération, jusqu’à devenir le produit fini. L’objectif est de récolter un maximum d’informations en produisant le minimum d’effort.
L'autre bénéfice d'une telle approche agile par itération est de limiter les fonctionnalités du produit au strict minimum nécessaire et donc limiter les ressources d'exécution.";;Responsable Produit;1;1;1;1;3;1;0;0;0;1;Le MVP est une version minimale d'un produit testée auprès des utilisateurs pour recueillir des retours et améliorer progressivement le produit final tout en limitant les ressources nécessaires.
121;100kg;es;Construir su aplicación por iteración comenzando con un MVP;"El MVP (Minimum Viable Product) es la versión más minimalista posible de un producto.
Es este mínimo aceptable el que se probará con usuarios, llamados clientes, antes del lanzamiento de la versión final del producto. Los comentarios recibidos permitirán mejorar el MVP, enriquecerlo con nuevas funcionalidades, por iteración, hasta convertirse en el producto terminado. El objetivo es recopilar la máxima información produciendo el mínimo esfuerzo.
El otro beneficio de tal enfoque ágil por iteración es limitar las funcionalidades del producto al mínimo estricto necesario y, por lo tanto, limitar los recursos de ejecución.";;Propietario del Producto;1;1;1;1;3;1;0;0;0;1;El MVP es la versión más básica de un producto que se prueba con usuarios para recibir comentarios y mejorar iterativamente hasta llegar al producto final, optimizando recursos y funcionalidades.
121;100kg;pt;Construir a sua aplicação por iteração começando por um MVP;"O MVP (Minimum Viable Product) é a versão mais minimalista possível de um produto.
É este mínimo aceitável que será testado junto de utilizadores, chamados clientes, antes do lançamento da versão final do produto. O feedback efetuado permitirá melhorar o MVP, enriquecê-lo com novas funcionalidades, por iteração, até se tornar o produto final. O objetivo é recolher o máximo de informações produzindo o mínimo de esforço.
O outro benefício de tal abordagem ágil por iteração é limitar as funcionalidades do produto ao estritamente mínimo necessário e, portanto, limitar os recursos de execução.";;Proprietário do Produto;1;1;1;1;3;1;0;0;0;1;O MVP (Minimum Viable Product) é a versão mais básica de um produto testada com usuários para obter feedback, permitindo melhorias iterativas até o lançamento da versão final, com o objetivo de maximizar informações com mínimo esforço. Essa abordagem ágil limita as funcionalidades ao essencial, reduzindo recursos necessários.
121;100kg;de;Anwendung iterativ aufbauen, beginnend mit einem MVP;"Das MVP (Minimum Viable Product) ist die minimalistischste Version eines Produkts.
Dieses akzeptable Minimum wird bei Benutzern, auch Kunden genannt, getestet, bevor die endgültige Version des Produkts auf den Markt kommt. Das erhaltene Feedback ermöglicht es, das MVP zu verbessern, es iterativ mit neuen Funktionen anzureichern, bis es zum fertigen Produkt wird. Ziel ist es, mit minimalem Aufwand maximale Informationen zu sammeln.
Der weitere Vorteil eines solchen agilen, iterativen Ansatzes besteht darin, die Produktfunktionen auf das absolut notwendige Minimum zu beschränken und somit die Ausführungsressourcen zu begrenzen.";;Produktverantwortlicher;1;1;1;1;3;1;0;0;0;1;Das MVP (Minimum Viable Product) ist die minimalste Produktversion, die getestet wird, um Feedback zu sammeln und es iterativ zu verbessern, bevor die endgültige Version auf den Markt kommt. Dieser agile Ansatz beschränkt die Produktfunktionen auf das Notwendigste und optimiert die Ressourcennutzung.
123;100kg;fr;Utiliser le chargement paresseux;Ne chargez les ressources (images, vidéos, iframes...) que lorsqu'elles sont effectivement affichées à l’écran. Pour cela, vous pouvez ajouter un attribut loading=”lazy” à vos images et à vos iframes. Cette fonctionnalité étant récente, il est possible de reproduire ce comportement sur des navigateurs plus anciens grâce à de petites librairies javascript (LOZAD 1,9 Ko (gzip) - Vanilla-lazyload 3,5 Ko (gzip)).;;Développeur;1;1;1;0;2;1;0;1;0;0;"Pour améliorer le chargement des ressources, utilisez l'attribut loading=""lazy"" pour les images et iframes, ou des librairies JavaScript pour les navigateurs plus anciens."
123;100kg;es;Utilizar la carga diferida (lazy loading);Carga los recursos (imágenes, videos, iframes...) solo cuando se muestran efectivamente en la pantalla. Para ello, puedes añadir un atributo loading=”lazy” a tus imágenes y a tus iframes. Dado que esta funcionalidad es reciente, es posible replicar este comportamiento en navegadores más antiguos utilizando pequeñas bibliotecas JavaScript (LOZAD 1,9 KB (gzip) - Vanilla-lazyload 3,5 KB (gzip)).;;Desarrollador;1;1;1;0;2;1;0;1;0;0;"Cargar recursos como imágenes e iframes solo cuando son visibles en pantalla se puede lograr añadiendo el atributo loading=""lazy"" o utilizando bibliotecas JavaScript para navegadores más antiguos."
123;100kg;pt;Utilizar o carregamento preguiçoso (lazy loading);Carregue os recursos (imagens, vídeos, iframes...) apenas quando são efetivamente exibidos no ecrã. Para isso, pode adicionar um atributo loading=”lazy” às suas imagens e aos seus iframes. Sendo esta funcionalidade recente, é possível reproduzir este comportamento em navegadores mais antigos graças a pequenas bibliotecas javascript (LOZAD 1,9 KB (gzip) - Vanilla-lazyload 3,5 KB (gzip)).;;Desenvolvedor;1;1;1;0;2;1;0;1;0;0;"Carregue recursos apenas quando exibidos no ecrã, utilizando o atributo loading=""lazy"" ou bibliotecas javascript para navegadores mais antigos."
123;100kg;de;Lazy Loading verwenden;Laden Sie Ressourcen (Bilder, Videos, Iframes...) nur, wenn sie tatsächlich auf dem Bildschirm angezeigt werden. Dazu können Sie Ihren Bildern und Iframes ein Attribut loading=”lazy” hinzufügen. Da diese Funktion neu ist, ist es möglich, dieses Verhalten auf älteren Browsern mithilfe kleiner JavaScript-Bibliotheken nachzubilden (LOZAD 1,9 KB (gzip) - Vanilla-lazyload 3,5 KB (gzip)).;;Entwickler;1;1;1;0;2;1;0;1;0;0;"Laden Sie Ressourcen wie Bilder und Iframes nur bei Bedarf mit dem Attribut loading=""lazy"", und nutzen Sie gegebenenfalls JavaScript-Bibliotheken, um diese Funktion in älteren Browsern zu implementieren."
125;200kg;fr;Assurer la compatibilité avec les plus anciens  appareils et logiciels du parc;"Le but est de garantir la compatibilité de l’application avec les plus anciens matériels et logiciels possédés par les utilisateurs pour éviter leur remplacement prématuré.
L’application doit être utilisable sans restriction sur les configurations les plus contraignantes. Cela comprend les versions de navigateurs, les versions de système d’exploitation, les middlewares supportés, les terminaux les moins puissants…
L'inventaire est réalisé grâce aux statistiques de fréquentations mais les utilisateurs qui ne peuvent pas du tout utiliser le site n'apparaitront pas. Il faut donc réaliser un inventaire sur le terrain.";;Architecte;1;1;1;1;4;1;0;0;0;1;L'objectif est d'assurer la compatibilité de l'application avec les anciens matériels et logiciels des utilisateurs, tout en garantissant son utilisation sur des configurations limitées, nécessitant un inventaire sur le terrain pour compléter les statistiques de fréquentation.
125;200kg;es;Asegurar la compatibilidad con los dispositivos y software más antiguos del parque;"El objetivo es garantizar la compatibilidad de la aplicación con el hardware y software más antiguo propiedad de los usuarios para evitar su reemplazo prematuro.
La aplicación debe ser utilizable sin restricciones en las configuraciones más restrictivas. Esto incluye versiones de navegadores, versiones de sistemas operativos, middlewares soportados, los terminales menos potentes…
El inventario se realiza mediante estadísticas de visitas, pero los usuarios que no pueden usar el sitio en absoluto no aparecerán. Por lo tanto, es necesario realizar un inventario en el campo.";;Arquitecto;1;1;1;1;4;1;0;0;0;1;El objetivo es asegurar la compatibilidad de la aplicación con hardware y software antiguos, permitiendo su uso en configuraciones restrictivas y realizando un inventario de usuarios en el campo para incluir a aquellos que no pueden acceder al sitio.
125;200kg;pt;Assegurar a compatibilidade com os aparelhos e softwares mais antigos do parque;"O objetivo é garantir a compatibilidade da aplicação com os equipamentos e softwares mais antigos detidos pelos utilizadores para evitar a sua substituição prematura.
A aplicação deve ser utilizável sem restrições nas configurações mais limitadoras. Isto inclui versões de navegadores, versões de sistema operativo, middlewares suportados, os terminais menos potentes…
O inventário é realizado através de estatísticas de frequência, mas os utilizadores que não podem utilizar o site de todo não aparecerão. É, portanto, necessário realizar um inventário no terreno.";;Arquiteto;1;1;1;1;4;1;0;0;0;1;O objetivo é assegurar que a aplicação seja compatível com equipamentos e softwares antigos, permitindo seu uso sem restrições, e requer um inventário no terreno para identificar usuários que não conseguem acessar o site.
125;200kg;de;Kompatibilität mit den ältesten Geräten und Software im Bestand sicherstellen;"Ziel ist es, die Kompatibilität der Anwendung mit der ältesten Hardware und Software der Benutzer zu gewährleisten, um deren vorzeitigen Austausch zu vermeiden.
Die Anwendung muss ohne Einschränkungen auf den restriktivsten Konfigurationen nutzbar sein. Dazu gehören Browserversionen, Betriebssystemversionen, unterstützte Middlewares, die am wenigsten leistungsfähigen Endgeräte…
Die Bestandsaufnahme erfolgt anhand von Nutzungsstatistiken, aber Benutzer, die die Website überhaupt nicht nutzen können, erscheinen nicht. Daher ist eine Bestandsaufnahme vor Ort erforderlich.";;Architekt;1;1;1;1;4;1;0;0;0;1;"Ziel ist es, die Anwendung so kompatibel zu gestalten, dass sie auf ältester Hardware und Software ohne Einschränkungen nutzbar ist, um vorzeitigen Austausch zu vermeiden; dafür ist eine vor Ort durchgeführte Bestandsaufnahme notwendig."
127;200kg;fr;Eliminer les fonctionnalités 0 essentielles;"Des études montrent que 70 % des fonctionnalités demandées par les utilisateurs ne sont pas essentielles et 45 % ne sont jamais utilisées. Viser la sobriété fonctionnelle de son application permet d'abaisser son coût de développement initial, sa dette technique et les impacts environnementaux associés.
Pour vérifier l'utilité d'une fonctionnalité en amont de son développement, des méthodes comme la méthode MoSCoW, des ateliers, des wireframes (maquettes fonctionnelles) ou des prototypes avec tests utilisateurs peuvent être mis en place.";;Responsable Produit;1;1;1;1;3;1;0;0;0;1;Viser la sobriété fonctionnelle permet de réduire le coût de développement, la dette technique et l'impact environnemental, avec des méthodes comme MoSCoW et des prototypes pour vérifier l'utilité des fonctionnalités.
127;200kg;es;Eliminar las funcionalidades no esenciales;"Estudios muestran que el 70% de las funcionalidades solicitadas por los usuarios no son esenciales y el 45% nunca se utilizan. Apuntar a la sobriedad funcional de su aplicación permite reducir su coste de desarrollo inicial, su deuda técnica y los impactos ambientales asociados.
Para verificar la utilidad de una funcionalidad antes de su desarrollo, se pueden implementar métodos como el método MoSCoW, talleres, wireframes (maquetas funcionales) o prototipos con pruebas de usuario.";;Propietario del Producto;1;1;1;1;3;1;0;0;0;1;El 70% de las funcionalidades solicitadas por los usuarios no son esenciales y el 45% nunca se utilizan, por lo que enfocarse en la sobriedad funcional puede reducir costos de desarrollo y su impacto ambiental. Para validar la utilidad de una funcionalidad, se pueden usar métodos como MoSCoW, talleres, wireframes o prototipos con pruebas de usuario.
